VEH_LIGEROS_TAR_DIF,VEH_LIGEROS_AUTOMOVILES,VEH_PESADOS_TAR_DIF,VEH_PESADOS__2E,VEH_PESADOS_3E,VEH_PESADOS_4E,VEH_PESADOS_5E,VEH_PESADOS_6E,VEH_PESADOS_7E,VEH_LIGEROS_TOTAL,VEH_LIGEROS_IMD,VEH_PESADOS_TOTAL,VEH_PESADOS_IMD,VEH_TOTAL,VEH_IMD,ANIO,MES,PERIODO,PBI,Feriados,No_Laborables_Fuera_de_Feriado,Fines_de_Semana,Pandemia,CODIGO_PEAJE,ADMINIST,DEPARTAMENTO
0.0,25108.999999999993,0.0,2183.0000000000005,2103.000000000001,455.00000000000017,186.00000000000003,3809.999999999998,2.0000000000000004,25109.0,837.0,8739.0,291.3,33848.0,1128.3,2019.0,11.0,201911.0,173.929742506687,1.0,0.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,28755.999999999978,0.0,2099.0,1830.9999999999993,440.0,222.00000000000003,3619.999999999998,12.999999999999996,28756.0,927.6,8225.0,265.3,36981.0,1192.9,2019.0,12.0,201912.0,189.212645230463,2.0,0.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,28595.999999999996,0.0,2495.000000000001,2495.000000000001,583.0,222.00000000000003,3129.0,17.999999999999996,28596.0,922.5,8942.0,288.5,37538.0,1210.9,2021.0,1.0,202101.0,161.068110533387,1.0,0.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,23020.99999999998,0.0,2320.999999999999,2065.999999999999,562.0000000000001,201.99999999999997,2748.999999999999,16.999999999999996,23021.0,822.2,7917.0,282.8,30938.0,1104.9,2021.0,2.0,202102.0,155.789280323745,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25649.99999999999,0.0,2461.000000000001,2217.9999999999995,631.0000000000001,238.00000000000009,2945.0000000000005,14.0,25650.0,827.4,8507.0,274.4,34157.0,1101.8,2021.0,3.0,202103.0,165.062304614065,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,22844.99999999998,0.0,2258.0000000000005,1868.0000000000005,558.9999999999999,268.0,2555.999999999999,16.999999999999996,22845.0,761.5,7526.0,250.9,30371.0,1012.4,2021.0,4.0,202104.0,164.653055171669,2.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27404.0,0.0,2514.999999999999,2150.0,586.9999999999999,269.00000000000006,3096.0000000000023,14.999999999999998,27404.0,884.0,8632.0,278.5,36036.0,1162.5,2021.0,5.0,202105.0,175.435080957009,1.0,0.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26994.999999999993,0.0,2468.999999999999,2054.999999999999,602.0000000000002,243.00000000000006,2781.0000000000005,14.0,26995.0,899.8,8164.0,272.1,35159.0,1172.0,2021.0,6.0,202106.0,172.043849320032,1.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,30558.99999999999,0.0,2598.0000000000005,2235.0000000000005,712.0,269.00000000000006,3082.0000000000005,33.99999999999999,30559.0,985.8,8930.0,288.1,39489.0,1273.8,2021.0,7.0,202107.0,174.469086325834,2.0,0.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,32120.999999999978,0.0,2700.0000000000005,2518.000000000001,857.9999999999997,303.00000000000006,3114.9999999999977,21.000000000000004,32121.0,1036.2,9515.0,306.9,41636.0,1343.1,2021.0,8.0,202108.0,175.51120541743,1.0,0.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,29737.999999999996,0.0,2649.9999999999995,2420.999999999999,753.0000000000001,298.99999999999994,3190.0000000000014,25.000000000000004,29738.0,991.3,9338.0,311.3,39076.0,1302.5,2021.0,9.0,202109.0,178.357398048653,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,29829.999999999975,0.0,2609.999999999999,2151.0000000000005,695.0000000000002,279.9999999999999,3456.0000000000005,56.999999999999986,29830.0,962.3,9249.0,298.4,39079.0,1260.6,2021.0,10.0,202110.0,178.43288328397,1.0,1.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27625.999999999978,0.0,2420.999999999999,2012.999999999999,631.0000000000001,266.00000000000006,3178.000000000001,58.999999999999986,27626.0,920.9,8568.0,285.6,36194.0,1206.5,2021.0,11.0,202111.0,176.6569572038,1.0,1.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27951.000000000022,0.0,2381.999999999999,1996.999999999999,631.0000000000001,183.99999999999991,2588.9999999999995,76.00000000000001,27951.0,901.6,7859.0,253.5,35810.0,1155.2,2021.0,12.0,202112.0,195.04549279162,2.0,0.9,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27763.000000000022,0.0,2575.9999999999995,2109.000000000001,657.0,197.99999999999997,3061.9999999999973,69.00000000000003,27763.0,895.6,8671.0,279.7,36434.0,1175.3,2022.0,1.0,202201.0,165.994475775521,1.0,0.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25889.000000000007,0.0,2319.0000000000005,2116.000000000001,638.9999999999999,216.99999999999997,2994.0,40.00000000000001,25889.0,924.6,8325.0,297.3,34214.0,1221.9,2022.0,2.0,202202.0,163.317121435421,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25798.999999999985,0.0,2485.999999999999,1995.0000000000007,584.0000000000002,238.99999999999997,3170.0000000000014,51.00000000000001,25799.0,832.2,8525.0,275.0,34324.0,1107.2,2022.0,3.0,202203.0,171.480145804748,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,23760.99999999999,0.0,2276.9999999999995,2049.999999999999,587.9999999999999,197.0,2658.0000000000005,11.0,23761.0,792.0,7781.0,259.4,31542.0,1051.4,2022.0,4.0,202204.0,171.309751217314,2.0,0.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26104.00000000001,0.0,2500.0000000000005,2325.0000000000005,603.0000000000001,179.0,2823.0,22.0,26104.0,842.1,8452.0,272.6,34556.0,1114.7,2022.0,5.0,202205.0,179.893415469682,1.0,1.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25123.999999999985,0.0,2395.0,2075.9999999999995,590.0000000000002,173.0,2505.9999999999995,14.0,25124.0,837.5,7754.0,258.5,32878.0,1095.9,2022.0,6.0,202206.0,178.447332349076,1.0,1.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26908.999999999985,0.0,2435.999999999999,2336.999999999999,584.9999999999998,210.99999999999997,2530.0,14.0,26909.0,868.0,8113.0,261.7,35022.0,1129.7,2022.0,7.0,202207.0,177.946546724919,2.0,0.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,28098.000000000025,0.0,2484.000000000001,2335.0000000000005,611.0,208.99999999999994,3028.0,25.000000000000004,28098.0,906.4,8692.0,280.4,36790.0,1186.8,2022.0,8.0,202208.0,179.036988819811,2.0,1.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26105.000000000015,0.0,2390.9999999999995,2151.0000000000005,590.0000000000002,174.99999999999991,3159.0000000000014,22.0,26105.0,870.2,8488.0,282.9,34593.0,1153.1,2022.0,9.0,202209.0,182.21844677378,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27348.000000000004,0.0,2237.9999999999995,2261.9999999999995,552.0000000000001,153.00000000000006,3131.9999999999977,22.0,27348.0,882.2,8359.0,269.6,35707.0,1151.8,2022.0,10.0,202210.0,183.100944738552,1.0,2.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,24457.99999999999,0.0,2380.9999999999995,2328.9999999999995,558.9999999999999,166.99999999999997,2925.0000000000005,28.000000000000004,24458.0,815.3,8389.0,279.6,32847.0,1094.9,2022.0,11.0,202211.0,180.584217432587,1.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,28139.999999999993,0.0,2424.0000000000005,2189.9999999999995,692.0,155.0,2877.0,9.000000000000002,28140.0,907.7,8347.0,269.3,36487.0,1177.0,2022.0,12.0,202212.0,197.623021628134,3.0,2.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25767.00000000002,0.0,2683.000000000001,2399.0000000000005,922.9999999999999,192.0,3117.0000000000005,32.0,25767.0,831.2,9346.0,301.5,35113.0,1132.7,2023.0,1.0,202301.0,165.119521292751,1.0,1.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25235.000000000022,0.0,2652.999999999999,2547.0,1330.0000000000005,202.99999999999994,3048.9999999999986,29.000000000000004,25235.0,901.2,9811.0,350.4,35046.0,1251.6,2023.0,2.0,202302.0,162.841888132096,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25142.999999999993,0.0,2707.0000000000005,2611.0000000000005,1586.9999999999993,220.99999999999997,3030.999999999998,42.0,25143.0,811.1,10199.0,329.0,35342.0,1140.1,2023.0,3.0,202303.0,173.026169543559,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,23982.00000000001,0.0,2362.999999999999,2339.999999999999,1173.0000000000005,162.0,2788.0,35.99999999999999,23982.0,799.4,8862.0,295.4,32844.0,1094.8,2023.0,4.0,202304.0,172.605671856828,2.0,1.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25911.99999999998,0.0,2848.9999999999986,2317.9999999999995,922.9999999999999,212.99999999999994,2835.0000000000005,61.99999999999999,25912.0,835.9,9200.0,296.8,35112.0,1132.6,2023.0,5.0,202305.0,177.880969391299,1.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25636.00000000002,0.0,2564.0,2155.9999999999995,902.9999999999997,205.00000000000003,2553.0000000000005,37.99999999999999,25636.0,854.5,8419.0,280.6,34055.0,1135.2,2023.0,6.0,202306.0,177.279190090595,1.0,1.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26745.000000000007,0.0,2604.0000000000005,2458.000000000001,758.0000000000003,220.99999999999997,2679.9999999999995,30.0,26745.0,862.7,8751.0,282.3,35496.0,1145.0,2023.0,7.0,202307.0,176.180609841662,3.0,1.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,28164.000000000004,0.0,2772.0000000000005,2842.0000000000014,1021.0000000000001,231.99999999999991,2858.0,51.00000000000001,28164.0,908.5,9776.0,315.4,37940.0,1223.9,2023.0,8.0,202308.0,179.138408486704,2.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,24754.999999999985,0.0,2602.0,2367.0,720.0000000000002,201.99999999999997,2675.999999999999,26.999999999999996,24755.0,825.2,8594.0,286.5,33349.0,1111.6,2023.0,9.0,202309.0,180.509118757011,0.0,0.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25603.000000000022,0.0,2870.0000000000014,2164.0,725.9999999999999,262.00000000000006,3064.000000000001,28.000000000000004,25603.0,825.9,9114.0,294.0,34717.0,1119.9,2023.0,10.0,202310.0,181.753821190727,1.0,1.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,24636.000000000004,0.0,2737.9999999999995,2273.000000000001,774.0000000000002,202.99999999999994,3012.9999999999986,23.000000000000004,24636.0,821.2,9024.0,300.8,33660.0,1122.0,2023.0,11.0,202311.0,181.676244998251,1.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27486.999999999975,0.0,2411.9999999999995,2123.999999999999,787.9999999999997,132.99999999999997,2826.999999999999,48.99999999999999,27487.0,886.7,8333.0,268.8,35820.0,1155.5,2023.0,12.0,202312.0,195.472899773428,3.0,2.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26565.000000000004,0.0,2278.999999999999,2310.0000000000005,848.0000000000003,163.00000000000006,2973.9999999999986,58.000000000000014,26565.0,856.9,8632.0,278.5,35197.0,1135.4,2024.0,1.0,202401.0,167.866474561438,1.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26146.999999999996,0.0,2302.0000000000005,2216.0,730.9999999999998,158.0,2908.999999999999,52.00000000000001,26147.0,933.8,8368.0,298.9,34515.0,1232.7,2024.0,2.0,202402.0,167.961847168303,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27694.999999999975,0.0,2380.9999999999995,2249.0000000000005,761.9999999999999,229.00000000000006,2815.0,45.99999999999999,27695.0,893.4,8482.0,273.6,36177.0,1167.0,2024.0,3.0,202403.0,172.385287122892,2.0,0.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25171.0,0.0,2378.999999999999,2301.0000000000005,744.9999999999997,190.0,2893.9999999999986,81.00000000000001,25171.0,812.0,8590.0,277.1,33761.0,1089.1,2024.0,4.0,202404.0,182.296206780592,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26274.999999999985,0.0,2560.000000000001,2138.000000000001,767.0000000000001,201.99999999999997,3376.999999999999,87.00000000000003,26275.0,847.6,9131.0,294.5,35406.0,1142.1,2024.0,5.0,202405.0,187.619059694468,1.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27440.000000000015,0.0,2326.999999999999,2477.0,769.9999999999998,201.99999999999997,3136.0000000000014,73.00000000000003,27440.0,885.2,8985.0,289.8,36425.0,1175.0,2024.0,6.0,202406.0,177.98024738755,2.0,0.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,29069.000000000022,0.0,2813.0000000000005,2366.0,873.9999999999997,207.99999999999997,2965.9999999999995,63.999999999999986,29069.0,937.7,9291.0,299.7,38360.0,1237.4,2024.0,7.0,202407.0,184.959896498706,3.0,1.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,30564.000000000025,0.0,2791.0000000000005,2738.9999999999986,789.0000000000002,215.00000000000006,3072.999999999998,87.99999999999999,30564.0,985.9,9695.0,312.7,40259.0,1298.7,2024.0,8.0,202408.0,186.237327478915,2.0,0.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,26969.000000000007,0.0,2500.0000000000005,2085.9999999999995,637.9999999999999,165.00000000000006,3282.0000000000027,61.00000000000001,26969.0,870.0,8732.0,281.7,35701.0,1151.6,2024.0,9.0,202409.0,186.923066500986,0.0,0.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,28064.999999999975,0.0,2789.0,2539.9999999999995,679.9999999999998,210.99999999999997,3983.9999999999977,84.00000000000001,28065.0,905.3,10288.0,331.9,38353.0,1237.2,2024.0,10.0,202410.0,188.62120551689,1.0,1.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,25943.00000000001,0.0,2517.0000000000005,2335.0000000000005,643.0000000000002,200.0,3587.999999999998,45.99999999999999,25943.0,836.9,9329.0,300.9,35272.0,1137.8,2024.0,11.0,202411.0,189.676452340201,1.0,0.8,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,30446.999999999996,0.0,2579.0000000000005,2690.0000000000005,579.0,176.99999999999997,3295.000000000002,47.99999999999999,30447.0,982.2,9368.0,302.2,39815.0,1284.4,2024.0,12.0,202412.0,205.582413560727,3.0,1.2,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,29401.999999999975,0.0,2619.0,2419.999999999999,698.9999999999998,189.0,3326.0000000000023,23.000000000000004,29402.0,948.5,9276.0,299.2,38678.0,1247.7,2025.0,1.0,202501.0,175.511427289128,1.0,1.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,30446.999999999996,0.0,2579.0000000000005,2690.0000000000005,579.0,176.99999999999997,3295.000000000002,47.99999999999999,30447.0,981.46,9368.0,334.6,39815.0,1422.0,2025.0,2.0,202502.0,172.857225455932,0.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,29103.0,0.0,2554.0000000000005,2505.9999999999995,614.9999999999998,229.00000000000006,2880.9999999999995,29.000000000000004,29103.0,938.8,8814.0,284.3,37917.0,1223.1,2025.0,3.0,202503.0,180.275441308954,0.0,0.0,10.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,27059.0,0.0,2463.9999999999995,2206.000000000001,748.9999999999999,220.99999999999997,3043.0000000000014,35.0,27059.0,902.0,8718.0,290.6,35777.0,1192.6,2025.0,4.0,202504.0,184.257224060645,2.0,0.0,8.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,29258.999999999985,0.0,2762.000000000001,3087.0000000000014,722.9999999999998,226.00000000000006,3276.999999999998,179.0,29259.0,943.8,10254.0,330.8,39513.0,1274.6,2025.0,5.0,202505.0,192.012958257995,1.0,1.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,28658.99999999999,0.0,2585.0,2932.9999999999995,709.9999999999998,190.0,3051.0,51.00000000000001,28659.0,955.3,9520.0,317.3,38179.0,1272.6,2025.0,6.0,202506.0,185.926720961389,2.0,1.0,9.0,0.0,22PE5NBPGO1,Concesionado,San Martín
0.0,61058.000000000015,0.0,9788.999999999993,12014.000000000011,2183.0000000000005,1428.3507213641494,10807.000000000005,31.0,61058.0,1969.6,36600.0,1180.6,97658.0,3150.3,2014.0,1.0,201401.0,136.331425314793,1.0,1.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,51830.99999999996,0.0,9185.000000000005,11507.00000000001,2354.0,1357.9572160578398,10033.000000000002,53.00000000000001,51831.0,1851.1,34874.0,1245.5,86705.0,3096.6,2014.0,2.0,201402.0,136.032829640234,0.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,54697.000000000015,0.0,10365.00000000001,12545.999999999998,2820.999999999999,1457.7174336950352,11101.00000000001,62.99999999999998,54697.0,1764.4,38801.0,1251.6,93498.0,3016.1,2014.0,3.0,201403.0,144.308469916617,0.0,0.0,10.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,55339.99999999999,0.0,10024.99999999999,12218.999999999996,2969.0000000000014,1472.924029230126,11832.000000000004,55.00000000000002,55340.0,1844.7,39080.0,1302.7,94420.0,3147.3,2014.0,4.0,201404.0,146.068668319154,2.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,55738.99999999996,0.0,10162.000000000004,12488.000000000007,2470.9999999999995,1545.6709071416158,12358.000000000011,65.99999999999997,55739.0,1798.0,39561.0,1276.2,95300.0,3074.2,2014.0,5.0,201405.0,148.341446780911,1.0,0.0,9.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,52105.99999999997,0.0,9500.999999999995,11074.000000000004,2057.0,1544.2208879801472,11673.00000000001,82.99999999999999,52106.0,1736.9,36187.0,1206.2,88293.0,2943.1,2014.0,6.0,201406.0,144.698777957383,1.0,1.0,9.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,67515.99999999994,0.0,9922.000000000007,11522.000000000007,2013.9999999999993,1606.044110955414,12626.999999999996,42.0,67516.0,2177.9,37957.0,1224.4,105473.0,3402.4,2014.0,7.0,201407.0,147.90153731913,2.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,65725.99999999994,0.0,10034.0,11647.999999999993,2061.9999999999995,1633.2482462871853,13228.999999999996,62.99999999999998,65726.0,2120.2,38880.0,1254.2,104606.0,3374.4,2014.0,8.0,201408.0,145.51901942331,1.0,1.0,10.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,54106.00000000004,0.0,9002.999999999995,10239.000000000002,1879.9999999999993,1601.5609776046829,13023.99999999999,47.00000000000001,54106.0,1803.5,35952.0,1198.4,90058.0,3001.9,2014.0,9.0,201409.0,147.17026961268,0.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,57912.999999999956,0.0,9424.999999999996,11071.0,2000.9999999999998,1631.5547350984311,13448.999999999993,73.00000000000003,57913.0,1868.2,37803.0,1219.5,95716.0,3087.6,2014.0,10.0,201410.0,150.618851994871,1.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,55335.99999999997,0.0,9065.000000000005,10379.0,1764.9999999999995,1651.9999999999995,12703.00000000001,64.99999999999997,55336.0,1844.5,35629.0,1187.6,90965.0,3032.2,2014.0,11.0,201411.0,147.391997013958,1.0,0.0,10.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,66769.00000000003,0.0,9718.000000000004,10984.999999999993,1937.0000000000005,1558.0000000000002,11079.000000000005,42.99999999999999,66769.0,2153.8,35320.0,1139.4,102089.0,3293.2,2014.0,12.0,201412.0,159.68553972887,2.0,1.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,64437.00000000001,0.0,9625.000000000002,11965.999999999993,2189.9999999999995,1388.0000000000005,11385.000000000005,42.99999999999999,64437.0,2078.6,36597.0,1180.5,101034.0,3259.2,2015.0,1.0,201501.0,138.460036099812,1.0,1.0,9.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,57529.00000000004,0.0,9172.999999999995,11818.999999999996,2361.0,1332.9999999999995,10649.000000000007,42.0,57529.0,2054.6,35377.0,1263.5,92906.0,3318.1,2015.0,2.0,201502.0,137.711400502076,0.0,2.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,53725.000000000044,0.0,9630.000000000002,11324.000000000005,2522.9999999999995,1426.9999999999998,11153.99999999999,64.99999999999997,53725.0,1733.1,36123.0,1165.3,89848.0,2898.3,2015.0,3.0,201503.0,148.5461780221,0.0,0.0,9.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,56176.00000000003,0.0,10006.0,12275.0,2793.0000000000005,1503.0000000000005,11967.99999999999,87.99999999999999,56176.0,1872.5,38633.0,1287.8,94809.0,3160.3,2015.0,4.0,201504.0,152.200581917623,2.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,61517.999999999956,0.0,10408.999999999996,12894.999999999989,2516.0,1607.0000000000005,12054.000000000007,96.0,61518.0,1984.5,39577.0,1276.7,101095.0,3261.1,2015.0,5.0,201505.0,150.244868495168,1.0,0.0,10.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,55083.00000000002,0.0,9909.999999999998,11982.99999999999,2107.0000000000005,1540.9999999999998,12364.000000000007,94.99999999999999,55083.0,1836.1,38000.0,1266.7,93083.0,3102.8,2015.0,6.0,201506.0,150.610161862057,1.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,77087.99999999993,0.0,10780.000000000005,12564.999999999993,2143.0,1605.0,13030.0,104.99999999999997,77088.0,2486.7,40228.0,1297.7,117316.0,3784.4,2015.0,7.0,201507.0,153.229934143432,2.0,1.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,69700.99999999996,0.0,9972.000000000007,12041.000000000004,1980.0000000000005,1661.0000000000007,13744.999999999989,67.00000000000001,69701.0,2248.4,39466.0,1273.1,109167.0,3521.5,2015.0,8.0,201508.0,149.403470697751,1.0,0.0,10.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,59889.00000000001,0.0,8990.000000000002,11346.99999999999,1933.0,1673.0000000000002,14308.000000000013,73.99999999999997,59889.0,1996.3,38325.0,1277.5,98214.0,3273.8,2015.0,9.0,201509.0,151.861936248684,0.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,63452.99999999998,0.0,9251.000000000002,11595.999999999996,1941.0000000000007,1686.0,13907.000000000005,93.0,63453.0,2046.9,38474.0,1241.1,101927.0,3288.0,2015.0,10.0,201510.0,155.549138143263,1.0,1.0,9.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,57384.000000000015,0.0,8725.0,11147.000000000002,1786.9999999999993,1628.0,12980.000000000004,78.0,57384.0,1912.8,36345.0,1211.5,93729.0,3124.3,2015.0,11.0,201511.0,153.202065975375,1.0,0.0,9.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,71024.00000000004,0.0,9414.000000000002,11356.000000000002,1854.0,1465.9999999999995,12312.000000000011,36.99999999999999,71024.0,2291.1,36439.0,1175.5,107463.0,3466.5,2015.0,12.0,201512.0,170.075446853285,2.0,2.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,70029.99999999999,0.0,9812.00000000001,12843.000000000011,2467.000000000001,1472.9999999999998,12068.000000000005,56.00000000000001,70030.0,2259.0,38719.0,1249.0,108749.0,3508.0,2016.0,1.0,201601.0,143.363097250993,1.0,1.0,10.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,61386.99999999996,0.0,9151.999999999998,11508.000000000002,2649.9999999999995,1405.0000000000002,10213.000000000005,69.00000000000003,61387.0,2116.8,34997.0,1206.8,96384.0,3323.6,2016.0,2.0,201602.0,146.558383261999,0.0,2.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,61240.000000000044,0.0,9678.000000000007,11555.999999999996,2916.999999999999,1434.0000000000007,10683.000000000005,58.000000000000014,61240.0,1975.5,36326.0,1171.8,97566.0,3147.3,2016.0,3.0,201603.0,153.818648000414,2.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,60228.00000000005,0.0,9846.000000000007,12813.000000000007,2992.0000000000027,1428.9999999999998,10871.0,58.999999999999986,60228.0,2007.6,38010.0,1267.0,98238.0,3274.6,2016.0,4.0,201604.0,156.410909432401,0.0,0.0,9.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,67769.00000000004,0.0,9403.000000000007,13471.000000000002,2718.9999999999995,1293.9999999999995,11149.999999999995,86.0,67769.0,2186.1,38123.0,1229.8,105892.0,3415.9,2016.0,5.0,201605.0,157.567072625252,1.0,0.0,9.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,62574.99999999995,0.0,8953.999999999998,12323.0,2442.0,1162.0,10919.999999999996,64.99999999999997,62575.0,2085.8,35866.0,1195.5,98441.0,3281.4,2016.0,6.0,201606.0,155.999784793248,1.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,87302.00000000006,0.0,9497.999999999995,12820.999999999995,2577.999999999999,1225.0000000000005,11328.999999999995,93.0,87302.0,2816.2,37544.0,1211.1,124846.0,4027.3,2016.0,7.0,201607.0,158.716530918806,2.0,0.0,10.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,78949.99999999999,0.0,9596.0,12980.000000000004,2727.000000000001,1308.0000000000005,12121.999999999993,82.99999999999999,78950.0,2546.8,38816.0,1252.1,117766.0,3798.9,2016.0,8.0,201608.0,158.029582145319,1.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,64012.99999999998,0.0,8957.999999999995,11652.99999999999,2322.0000000000005,1308.9999999999998,11951.999999999993,78.0,64013.0,2133.8,36272.0,1209.1,100285.0,3342.8,2016.0,9.0,201609.0,158.709475032525,0.0,0.0,8.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,66123.99999999997,0.0,9175.000000000005,11710.000000000007,2298.0,1385.0000000000002,12158.000000000011,84.99999999999997,66124.0,2133.0,36811.0,1187.5,102935.0,3320.5,2016.0,10.0,201610.0,158.941363854428,1.0,0.0,10.0,0.0,12PE3SQLA1,Concesionado,Junín
0.0,65284.00000000003,0.0,8670.0,11743.99999999999,2274.0,1225.0000000000005,11617.999999999996,84.00000000000001,65284.0,2176.1,35615.0,1187.2,100899.0,3363.3,2016.0,11.0,201611.0,158.591978445039,1.0,0.2,8.0,0.0,12PE3SQLA1,Concesionado,Junín
