ID,ADMINIST,CODIGO_PEAJE,DEPARTAMENTO,NOMBRE_PEAJE,VEH_LIGEROS_TAR_DIF,VEH_LIGEROS_AUTOMOVILES,VEH_PESADOS_TAR_DIF,VEH_PESADOS__2E,VEH_PESADOS_3E,VEH_PESADOS_4E,VEH_PESADOS_5E,VEH_PESADOS_6E,VEH_PESADOS_7E,VEH_LIGEROS_TOTAL,VEH_LIGEROS_IMD,VEH_PESADOS_TOTAL,VEH_PESADOS_IMD,VEH_TOTAL,VEH_IMD,ANIO,MES,PERIODO
3840,Concesionado,01PE5NUTB1,Amazonas,Utcubamba (Bagua),0,23978.0,0,2898.0,2830.0,970.0,209.0,2411.0,20.0,23978,773.5,9338,301.2,33316,1074.7,2018,3,201803
3841,Concesionado,15PE1NVPY1,Lima,Variante de Pasamayo,0,320873.0,0,29725.0,31526.0,4342.0,166.0,719.0,8.0,320873,10350.7,66486,2144.7,387359,12495.5,2018,3,201803
3842,Concesionado,02PE1NVSQ1,Áncash,Vesique (Km402+760),0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2018,3,201803
3843,Concesionado,13PE1NVIR1,La Libertad,Virú,0,122146.0,13303,29815.0,36776.0,9044.0,7185.0,33669.0,379.0,122146,3940.2,130171,4199.1,252317,8139.3,2018,3,201803
3844,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,18302.0,0,8357.0,3782.0,946.0,307.0,4715.0,10.0,18302,590.4,18117,584.4,36419,1174.8,2018,3,201803
3845,No concesionado,10PE3NABO1,Huánuco,Ambo,2498,26958.0,2416,5890.0,5130.0,1905.0,970.0,6534.0,25.0,29456,950.2,22870,737.7,52326,1687.9,2018,3,201803
3846,No concesionado,04PE1SATI1,Arequipa,Atico,0,16239.0,0,4584.0,9669.0,3026.0,6068.0,21820.0,399.0,16239,523.8,45566,1469.9,61805,1993.7,2018,3,201803
3847,No concesionado,21PE3SAYV1,Puno,Ayaviri,3451,26118.0,624,8294.0,3887.0,1107.0,316.0,3986.0,9.0,29569,953.8,18223,587.8,47792,1541.7,2018,3,201803
3848,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,35550.0,0,8374.0,5383.0,1835.0,827.0,4767.0,41.0,35550,1146.8,21227,684.7,56777,1831.5,2018,3,201803
3849,No concesionado,02PE3NCTC1,Áncash,Cátac,612,15362.0,0,4230.0,4499.0,701.0,268.0,2599.0,24.0,15974,515.3,12321,397.5,28295,912.7,2018,3,201803
3850,No concesionado,12PE3SHUO1,Junín,Chacapampa,4696,35572.0,17,7897.0,2150.0,294.0,172.0,1701.0,2.0,40268,1299.0,12233,394.6,52501,1693.6,2018,3,201803
3851,No concesionado,12PE22BCHO1,Junín,Chalhuapuquio (El Pedregal),1861,51319.0,111,14869.0,8453.0,1191.0,154.0,2201.0,19.0,53180,1715.5,26998,870.9,80178,2586.4,2018,3,201803
3852,No concesionado,14PE06ACUC1,Lambayeque,Cuculí (Pomalca),7787,22215.0,0,8261.0,2273.0,202.0,56.0,600.0,17.0,30002,967.8,11409,368.0,41411,1335.8,2018,3,201803
3853,No concesionado,20PE1NTYL1,Piura,Desvío Talara,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2018,3,201803
3854,No concesionado,21PE3SILV1,Puno,Ilave,13942,22327.0,637,3208.0,983.0,207.0,769.0,1522.0,3.0,36269,1170.0,7329,236.4,43598,1406.4,2018,3,201803
3855,No concesionado,15PE24LNH1,Lima,Lunahuaná,7767,48628.0,3004,4231.0,586.0,262.0,6.0,129.0,17.0,56395,1819.2,8235,265.6,64630,2084.8,2018,3,201803
3856,No concesionado,11PE1SNZA1,Ica,Nasca,0,58796.0,0,13547.0,17213.0,3314.0,7124.0,30796.0,692.0,58796,1896.6,72686,2344.7,131482,4241.4,2018,3,201803
3857,No concesionado,11PE28APRA1,Ica,Pacra,0,28448.0,0,3482.0,7093.0,1407.0,428.0,4278.0,15.0,28448,917.7,16703,538.8,45151,1456.5,2018,3,201803
3858,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,29858.0,0,3992.0,4091.0,654.0,1770.0,4079.0,58.0,29858,963.2,14644,472.4,44502,1435.5,2018,3,201803
3859,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,2351.0,0,414.0,520.0,345.0,2635.0,871.0,6.0,2351,75.8,4791,154.5,7142,230.4,2018,3,201803
3860,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,96,15768.0,42,2764.0,6788.0,1315.0,400.0,3393.0,6.0,15864,511.7,14708,474.5,30572,986.2,2018,3,201803
3861,No concesionado,08PE3SSAY1,Cusco,Saylla,0,39506.0,0,20931.0,4234.0,1344.0,512.0,7044.0,14.0,39506,1274.4,34079,1099.3,73585,2373.7,2018,3,201803
3862,No concesionado,21PE36ASIC1,Puno,Sicuyani,82,5043.0,477,953.0,658.0,358.0,2711.0,885.0,6.0,5125,165.3,6048,195.1,11173,360.4,2018,3,201803
3863,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,34405.0,0,4019.0,6384.0,1166.0,399.0,3489.0,4.0,34405,1109.8,15461,498.7,49866,1608.6,2018,3,201803
3864,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,55980.0,0,7213.0,1163.0,313.0,507.0,1333.0,50.0,55980,1805.8,10579,341.3,66559,2147.1,2018,3,201803
3865,No concesionado,15PE16TNA1,Lima,Tunán,1252,29250.0,0,4971.0,5968.0,894.0,398.0,5419.0,63.0,30502,983.9,17713,571.4,48215,1555.3,2018,3,201803
3866,No concesionado,04PE1SYCA1,Arequipa,Yauca,0,19698.0,0,5227.0,10009.0,2733.0,5964.0,22898.0,346.0,19698,635.4,47177,1521.8,66875,2157.3,2018,3,201803
3867,Concesionado,22PE5NACS1,San Martín,Aguas Claras,2474,10156.0,0,2665.0,2861.0,800.0,357.0,3746.0,13.0,12630,421.0,10442,348.1,23072,769.1,2018,4,201804
3868,Concesionado,04PE1SCAM1,Arequipa,Camaná,0,17797.0,0,3671.0,3873.0,1318.0,2235.0,8851.0,215.0,17797,593.2,20163,672.1,37960,1265.3,2018,4,201804
3869,Concesionado,21PE3SCRO1,Puno,Caracoto,50470,104150.0,13527,18589.0,5820.0,1191.0,1662.0,5772.0,34.0,154620,5154.0,46595,1553.2,201215,6707.2,2018,4,201804
3870,Concesionado,12PE3NCRA1,Junín,Casaracra-Concesión,72,55380.0,0,17186.0,19293.0,4451.0,2112.0,26328.0,161.0,55452,1848.4,69531,2317.7,124983,4166.1,2018,4,201804
3871,Concesionado,08PE3SCSC1,Cusco,Ccasacancha (Huillque),0,31536.0,0,6363.0,5656.0,570.0,671.0,5045.0,38.0,31536,1051.2,18343,611.4,49879,1662.6,2018,4,201804
3872,Concesionado,13PE1NCMA1,La Libertad,Chicama,3833,134335.0,22710,26366.0,29563.0,6718.0,7354.0,39317.0,355.0,138168,4605.6,132383,4412.8,270551,9018.4,2018,4,201804
3873,Concesionado,15PE1SCLA1,Lima,Chilca,0,159704.0,0,26784.0,25235.0,3744.0,6521.0,29663.0,729.0,159704,5323.5,92676,3089.2,252380,8412.7,2018,4,201804
3874,Concesionado,20PE1NJCLS1,Piura,Chulucanas,805,45388.0,5034,10717.0,2409.0,350.0,1007.0,4809.0,16.0,46193,1539.8,24342,811.4,70535,2351.2,2018,4,201804
3875,Concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,9843,8592.0,177,2411.0,2683.0,374.0,253.0,8352.0,58.0,18435,614.5,14308,476.9,32743,1091.4,2018,4,201804
3876,Concesionado,15PE22CCA1,Lima,Corcona-Concesión,4625,95159.0,3818,23781.0,29452.0,8281.0,3231.0,38111.0,300.0,99784,3326.1,106974,3565.8,206758,6891.9,2018,4,201804
3877,Concesionado,20PE1NCBA1,Piura,Cruce Bayóvar,0,10219.0,0,3389.0,7782.0,2071.0,1737.0,11752.0,65.0,10219,340.6,26796,893.2,37015,1233.8,2018,4,201804
3878,Concesionado,14PE04BOLS1,Lambayeque,Desvío Olmos,437,12353.0,0,4554.0,7155.0,2433.0,712.0,5812.0,24.0,12790,426.3,20690,689.7,33480,1116.0,2018,4,201804
3879,Concesionado,04PE1SEFS1,Arequipa,El Fiscal,0,10112.0,0,1232.0,2293.0,288.0,1049.0,3120.0,95.0,10112,337.1,8077,269.2,18189,606.3,2018,4,201804
3880,Concesionado,15PE1NEPS1,Lima,El Paraíso,0,127585.0,0,40901.0,41454.0,9870.0,11051.0,52735.0,367.0,127585,4252.8,156378,5212.6,283963,9465.4,2018,4,201804
3881,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,49340.0,0,14089.0,30487.0,8201.0,7354.0,36961.0,289.0,49340,1644.7,97381,3246.0,146721,4890.7,2018,4,201804
3882,Concesionado,02PE1NHUY1,Áncash,Huarmey,0,41914.0,0,12438.0,29731.0,7884.0,6682.0,35836.0,270.0,41914,1397.1,92841,3094.7,134755,4491.8,2018,4,201804
3883,Concesionado,15PE20CHYA,Lima,Huataya,0,16798.0,0,1268.0,94.0,10.0,17.0,9.0,0.0,16798,559.9,1398,46.6,18196,606.5,2018,4,201804
3884,Concesionado,11PE1SICA1,Ica,Ica,0,55281.0,0,13569.0,17353.0,2300.0,4419.0,18540.0,283.0,55281,1842.7,56464,1882.1,111745,3724.8,2018,4,201804
3885,Concesionado,18PE36ILO1,Moquegua,Ilo,0,30054.0,0,4069.0,809.0,129.0,2329.0,2020.0,86.0,30054,1001.8,9442,314.7,39496,1316.5,2018,4,201804
3886,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,79422.0,0,17456.0,21710.0,3121.0,5376.0,25741.0,245.0,79422,2647.4,73649,2455.0,153071,5102.4,2018,4,201804
3887,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,6348.0,0,3188.0,354.0,3.0,22.0,94.0,4.0,6348,211.6,3665,122.2,10013,333.8,2018,4,201804
3888,Concesionado,21PE34BMNI1,Puno,Macusani,4457,4450.0,139,967.0,1015.0,227.0,291.0,1970.0,13.0,8907,296.9,4622,154.1,13529,451.0,2018,4,201804
3889,Concesionado,11PE30MNA1,Ica,Marcona,0,23365.0,0,5006.0,1459.0,181.0,433.0,2701.0,166.0,23365,778.8,9946,331.5,33311,1110.4,2018,4,201804
3890,Concesionado,04PE34MRI1,Arequipa,Matarani Concesión,0,17202.0,0,5354.0,758.0,542.0,1694.0,20276.0,77.0,17202,573.4,28701,956.7,45903,1530.1,2018,4,201804
3891,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),8116,27663.0,1038,8853.0,4907.0,507.0,69.0,913.0,30.0,35779,1192.6,16317,543.9,52096,1736.5,2018,4,201804
3892,Concesionado,14PE1NJMOC1,Lambayeque,Mocce,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2018,4,201804
3893,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,12368.0,0,1205.0,3064.0,309.0,1050.0,3116.0,100.0,12368,412.3,8844,294.8,21212,707.1,2018,4,201804
3894,Concesionado,14PE1NMRE1,Lambayeque,Mórrope,0,18646.0,0,4253.0,8515.0,2121.0,1894.0,9276.0,93.0,18646,621.5,26152,871.7,44798,1493.3,2018,4,201804
3895,Concesionado,22PE5NMYB1,San Martín,Moyobamba,5380,10332.0,0,2441.0,2415.0,623.0,300.0,3704.0,14.0,15712,523.7,9497,316.6,25209,840.3,2018,4,201804
3896,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,0,34629.0,0,8337.0,13023.0,2996.0,2701.0,13443.0,90.0,34629,1154.3,40590,1353.0,75219,2507.3,2018,4,201804
3897,Concesionado,20PE02PAI1,Piura,Paita,0,53156.0,8872,7826.0,2691.0,697.0,1179.0,7701.0,10.0,53156,1771.9,28976,965.9,82132,2737.7,2018,4,201804
3898,Concesionado,18PE36APCL1,Moquegua,Pampa Cuéllar,0,12043.0,0,2471.0,1677.0,730.0,3535.0,1754.0,34.0,12043,401.4,10201,340.0,22244,741.5,2018,4,201804
3899,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,6771.0,0,2770.0,4723.0,564.0,774.0,5766.0,52.0,6771,225.7,14649,488.3,21420,714.0,2018,4,201804
3900,Concesionado,03PE30APPR1,Apurímac,Pampamarca (Chalhuanca),0,3802.0,0,1562.0,3957.0,479.0,740.0,5250.0,34.0,3802,126.7,12022,400.7,15824,527.5,2018,4,201804
3901,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,42863.0,0,23506.0,8452.0,2649.0,2344.0,30790.0,247.0,42863,1428.8,67988,2266.3,110851,3695.0,2018,4,201804
3902,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,0,9560.0,0,1920.0,1961.0,460.0,196.0,1886.0,12.0,9560,318.7,6435,214.5,15995,533.2,2018,4,201804
3903,Concesionado,03PE30APRH1,Apurímac,Pichirhua (Casinchihua),0,19835.0,0,3282.0,4067.0,492.0,683.0,4418.0,19.0,19835,661.2,12961,432.0,32796,1093.2,2018,4,201804
3904,Concesionado,20PE1NPSA1,Piura,Piura Sullana,0,136741.0,9659,28147.0,21736.0,4680.0,2246.0,16530.0,215.0,136741,4558.0,83213,2773.8,219954,7331.8,2018,4,201804
3905,Concesionado,17PE30CPNN1,Madre de Dios,Planchón,0,19709.0,0,1785.0,1135.0,164.0,353.0,1656.0,2.0,19709,657.0,5095,169.8,24804,826.8,2018,4,201804
3906,Concesionado,06PE3NPPU1,Cajamarca,Pomahuaca (Pucará),179,10991.0,0,3827.0,7078.0,2415.0,712.0,5805.0,30.0,11170,372.3,19867,662.2,31037,1034.6,2018,4,201804
3907,Concesionado,22PE5NBPGO1,San Martín,Pongo,0,24312.0,0,2215.0,1673.0,409.0,119.0,2181.0,3.0,24312,810.4,6600,220.0,30912,1030.4,2018,4,201804
3908,Concesionado,12PE3SQLA1,Junín,Quiulla-Concesión,0,67704.0,0,10128.0,12831.0,3984.0,1203.0,11373.0,36.0,67704,2256.8,39555,1318.5,107259,3575.3,2018,4,201804
3909,Concesionado,21PE34BSAN1,Puno,San Antón,8360,17650.0,357,3524.0,1376.0,256.0,351.0,2689.0,35.0,26010,867.0,8588,286.3,34598,1153.3,2018,4,201804
3910,Concesionado,21PE34BSGB1,Puno,San Gabán,2933,7992.0,0,1136.0,1264.0,245.0,311.0,1898.0,15.0,10925,364.2,4869,162.3,15794,526.5,2018,4,201804
3911,Concesionado,17PE30CSLZ1,Madre de Dios,San Lorenzo,0,3260.0,0,303.0,171.0,10.0,147.0,395.0,1.0,3260,108.7,1027,34.2,4287,142.9,2018,4,201804
3912,Concesionado,21PE34ASLA1,Puno,Santa Lucía,110,25258.0,0,12140.0,6862.0,2040.0,1930.0,17120.0,86.0,25368,845.6,40178,1339.3,65546,2184.9,2018,4,201804
3913,Concesionado,15PE1NASPY1,Lima,Serpentín de Pasamayo,0,1404.0,0,38082.0,20536.0,7053.0,13388.0,67445.0,434.0,1404,46.8,146938,4897.9,148342,4944.7,2018,4,201804
3914,Concesionado,23PE1STMS1,Tacna,Tomasiri,0,21615.0,0,1963.0,2778.0,514.0,345.0,2135.0,8.0,21615,720.5,7743,258.1,29358,978.6,2018,4,201804
3915,Concesionado,04PE34AVYO1,Arequipa,Uchumayo-Concesión,0,60870.0,0,28237.0,9715.0,3103.0,7291.0,38820.0,487.0,60870,2029.0,87653,2921.8,148523,4950.8,2018,4,201804
3916,Concesionado,17PE30CUPO1,Madre de Dios,Unión Progreso,0,30486.0,0,2958.0,3221.0,694.0,598.0,2433.0,7.0,30486,1016.2,9911,330.4,40397,1346.6,2018,4,201804
3917,Concesionado,01PE5NUTB1,Amazonas,Utcubamba (Bagua),0,21476.0,0,2738.0,2784.0,914.0,247.0,2327.0,21.0,21476,715.9,9031,301.0,30507,1016.9,2018,4,201804
3918,Concesionado,15PE1NVPY1,Lima,Variante de Pasamayo,0,235887.0,0,24790.0,27603.0,3677.0,16.0,108.0,1.0,235887,7862.9,56195,1873.2,292082,9736.1,2018,4,201804
3919,Concesionado,02PE1NVSQ1,Áncash,Vesique (Km402+760),0,2705.0,434,765.0,1121.0,295.0,263.0,1521.0,8.0,2705,90.2,4407,146.9,7112,237.1,2018,4,201804
3920,Concesionado,13PE1NVIR1,La Libertad,Virú,0,114182.0,12773,27803.0,33240.0,8151.0,7148.0,34360.0,272.0,114182,3806.1,123747,4124.9,237929,7931.0,2018,4,201804
3921,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,14529.0,0,6848.0,3321.0,694.0,213.0,3729.0,16.0,14529,484.3,14821,494.0,29350,978.3,2018,4,201804
3922,No concesionado,10PE3NABO1,Huánuco,Ambo,1864,18098.0,2347,3897.0,3709.0,1304.0,796.0,5710.0,24.0,19962,665.4,17787,592.9,37749,1258.3,2018,4,201804
3923,No concesionado,04PE1SATI1,Arequipa,Atico,0,13708.0,0,4322.0,8925.0,2875.0,5834.0,20947.0,431.0,13708,456.9,43334,1444.5,57042,1901.4,2018,4,201804
3924,No concesionado,21PE3SAYV1,Puno,Ayaviri,3274,22872.0,568,7539.0,3720.0,893.0,263.0,3440.0,9.0,26146,871.5,16432,547.7,42578,1419.3,2018,4,201804
3925,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,29135.0,0,7527.0,4853.0,1889.0,1047.0,5001.0,36.0,29135,971.2,20353,678.4,49488,1649.6,2018,4,201804
3926,No concesionado,02PE3NCTC1,Áncash,Cátac,708,18624.0,0,5302.0,6041.0,909.0,330.0,3309.0,25.0,19332,644.4,15916,530.5,35248,1174.9,2018,4,201804
3927,No concesionado,12PE3SHUO1,Junín,Chacapampa,4356,32128.0,16,7642.0,2144.0,255.0,175.0,1613.0,5.0,36484,1216.1,11850,395.0,48334,1611.1,2018,4,201804
3928,No concesionado,12PE22BCHO1,Junín,Chalhuapuquio (El Pedregal),1737,39900.0,78,13643.0,7955.0,1044.0,136.0,2592.0,14.0,41637,1387.9,25462,848.7,67099,2236.6,2018,4,201804
3929,No concesionado,14PE06ACUC1,Lambayeque,Cuculí (Pomalca),7506,19134.0,0,8154.0,2071.0,230.0,45.0,631.0,2.0,26640,888.0,11133,371.1,37773,1259.1,2018,4,201804
3930,No concesionado,20PE1NTYL1,Piura,Desvío Talara,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2018,4,201804
3931,No concesionado,21PE3SILV1,Puno,Ilave,105,492.0,6,121.0,31.0,6.0,10.0,40.0,0.0,597,19.9,214,7.1,811,27.0,2018,4,201804
3932,No concesionado,15PE24LNH1,Lima,Lunahuaná,6617,33673.0,2647,4068.0,589.0,39.0,16.0,140.0,23.0,40290,1343.0,7522,250.7,47812,1593.7,2018,4,201804
3933,No concesionado,11PE1SNZA1,Ica,Nasca,0,51554.0,0,13504.0,16527.0,3103.0,6407.0,29117.0,542.0,51554,1718.5,69200,2306.7,120754,4025.1,2018,4,201804
3934,No concesionado,11PE28APRA1,Ica,Pacra,0,17166.0,0,3053.0,6851.0,1132.0,444.0,3856.0,21.0,17166,572.2,15357,511.9,32523,1084.1,2018,4,201804
3935,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,23088.0,0,3482.0,3498.0,526.0,1578.0,3504.0,43.0,23088,769.6,12631,421.0,35719,1190.6,2018,4,201804
3936,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,1978.0,0,355.0,482.0,315.0,3118.0,949.0,3.0,1978,65.9,5222,174.1,7200,240.0,2018,4,201804
3937,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,148,11925.0,61,2527.0,6614.0,1074.0,377.0,3515.0,9.0,12073,402.4,14177,472.6,26250,875.0,2018,4,201804
3938,No concesionado,08PE3SSAY1,Cusco,Saylla,0,36653.0,0,20565.0,3887.0,1262.0,398.0,7041.0,30.0,36653,1221.8,33183,1106.1,69836,2327.9,2018,4,201804
3939,No concesionado,21PE36ASIC1,Puno,Sicuyani,74,4384.0,477,829.0,663.0,255.0,3311.0,1096.0,4.0,4458,148.6,6635,221.2,11093,369.8,2018,4,201804
3940,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,23522.0,0,3681.0,6161.0,1068.0,392.0,3536.0,12.0,23522,784.1,14850,495.0,38372,1279.1,2018,4,201804
3941,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,51343.0,0,5701.0,966.0,198.0,347.0,725.0,30.0,51343,1711.4,7967,265.6,59310,1977.0,2018,4,201804
3942,No concesionado,15PE16TNA1,Lima,Tunán,1178,26468.0,0,5077.0,6315.0,960.0,396.0,6319.0,47.0,27646,921.5,19114,637.1,46760,1558.7,2018,4,201804
3943,No concesionado,04PE1SYCA1,Arequipa,Yauca,0,18025.0,0,5178.0,9446.0,2547.0,5689.0,21937.0,396.0,18025,600.8,45193,1506.4,63218,2107.3,2018,4,201804
3944,Concesionado,22PE5NACS1,San Martín,Aguas Claras,2766,11482.0,0,2763.0,2848.0,890.0,339.0,4306.0,12.0,14248,459.6,11158,359.9,25406,819.5,2018,5,201805
3945,Concesionado,04PE1SCAM1,Arequipa,Camaná,0,16441.0,0,3769.0,3827.0,1293.0,2267.0,9132.0,246.0,16441,530.4,20534,662.4,36975,1192.7,2018,5,201805
3946,Concesionado,21PE3SCRO1,Puno,Caracoto,50245,105967.0,13504,19087.0,5968.0,1100.0,1577.0,5797.0,43.0,156212,5039.1,47076,1518.6,203288,6557.7,2018,5,201805
3947,Concesionado,12PE3NCRA1,Junín,Casaracra-Concesión,85,64176.0,0,17476.0,20040.0,4641.0,2210.0,27838.0,147.0,64261,2072.9,72352,2333.9,136613,4406.9,2018,5,201805
3948,Concesionado,08PE3SCSC1,Cusco,Ccasacancha (Huillque),0,30148.0,0,7210.0,5722.0,716.0,781.0,5359.0,23.0,30148,972.5,19811,639.1,49959,1611.6,2018,5,201805
3949,Concesionado,13PE1NCMA1,La Libertad,Chicama,4271,138246.0,23211,27930.0,30382.0,7096.0,6949.0,42037.0,365.0,142517,4597.3,137970,4450.6,280487,9048.0,2018,5,201805
3950,Concesionado,15PE1SCLA1,Lima,Chilca,0,139142.0,0,26034.0,25108.0,3654.0,6793.0,31193.0,705.0,139142,4488.5,93487,3015.7,232629,7504.2,2018,5,201805
3951,Concesionado,20PE1NJCLS1,Piura,Chulucanas,902,49212.0,5818,10849.0,2848.0,375.0,1024.0,5646.0,41.0,50114,1616.6,26601,858.1,76715,2474.7,2018,5,201805
3952,Concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,10837,8946.0,71,2475.0,2824.0,414.0,307.0,8994.0,68.0,19783,638.2,15153,488.8,34936,1127.0,2018,5,201805
3953,Concesionado,15PE22CCA1,Lima,Corcona-Concesión,4766,106382.0,3967,24157.0,30471.0,8551.0,3592.0,40077.0,234.0,111148,3585.4,111049,3582.2,222197,7167.6,2018,5,201805
3954,Concesionado,20PE1NCBA1,Piura,Cruce Bayóvar,0,10646.0,0,3567.0,7955.0,2132.0,1829.0,13825.0,55.0,10646,343.4,29363,947.2,40009,1290.6,2018,5,201805
3955,Concesionado,14PE04BOLS1,Lambayeque,Desvío Olmos,721,13027.0,0,4680.0,7282.0,2532.0,733.0,6409.0,27.0,13748,443.5,21663,698.8,35411,1142.3,2018,5,201805
3956,Concesionado,04PE1SEFS1,Arequipa,El Fiscal,0,10053.0,0,1149.0,2368.0,266.0,1115.0,3108.0,107.0,10053,324.3,8113,261.7,18166,586.0,2018,5,201805
3957,Concesionado,15PE1NEPS1,Lima,El Paraíso,0,123620.0,0,40597.0,42361.0,10446.0,10206.0,62366.0,370.0,123620,3987.7,166346,5366.0,289966,9353.7,2018,5,201805
3958,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,44994.0,0,13841.0,30561.0,8201.0,6763.0,41520.0,275.0,44994,1451.4,101161,3263.3,146155,4714.7,2018,5,201805
3959,Concesionado,02PE1NHUY1,Áncash,Huarmey,0,39766.0,0,12692.0,30702.0,8042.0,6733.0,41347.0,275.0,39766,1282.8,99791,3219.1,139557,4501.8,2018,5,201805
3960,Concesionado,15PE20CHYA,Lima,Huataya,0,19051.0,0,1679.0,125.0,7.0,13.0,6.0,4.0,19051,614.5,1834,59.2,20885,673.7,2018,5,201805
3961,Concesionado,11PE1SICA1,Ica,Ica,0,56133.0,0,13510.0,17732.0,2194.0,4581.0,18594.0,275.0,56133,1810.7,56886,1835.0,113019,3645.8,2018,5,201805
3962,Concesionado,18PE36ILO1,Moquegua,Ilo,0,31212.0,0,3985.0,898.0,134.0,2091.0,2038.0,68.0,31212,1006.8,9214,297.2,40426,1304.1,2018,5,201805
3963,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,70022.0,0,17906.0,21930.0,3111.0,5619.0,26568.0,312.0,70022,2258.8,75446,2433.7,145468,4692.5,2018,5,201805
3964,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,7241.0,0,3572.0,379.0,13.0,16.0,92.0,11.0,7241,233.6,4083,131.7,11324,365.3,2018,5,201805
3965,Concesionado,21PE34BMNI1,Puno,Macusani,5100,4368.0,97,821.0,954.0,199.0,326.0,2152.0,22.0,9468,305.4,4571,147.5,14039,452.9,2018,5,201805
3966,Concesionado,11PE30MNA1,Ica,Marcona,0,24129.0,0,5449.0,1486.0,103.0,376.0,2325.0,95.0,24129,778.4,9834,317.2,33963,1095.6,2018,5,201805
3967,Concesionado,04PE34MRI1,Arequipa,Matarani Concesión,0,18959.0,0,5870.0,886.0,601.0,1938.0,26019.0,108.0,18959,611.6,35422,1142.6,54381,1754.2,2018,5,201805
3968,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),8668,32211.0,1159,9933.0,5587.0,493.0,95.0,966.0,44.0,40879,1318.7,18277,589.6,59156,1908.3,2018,5,201805
3969,Concesionado,14PE1NJMOC1,Lambayeque,Mocce,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2018,5,201805
3970,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,12263.0,0,1259.0,2779.0,266.0,1110.0,3160.0,111.0,12263,395.6,8685,280.2,20948,675.7,2018,5,201805
3971,Concesionado,14PE1NMRE1,Lambayeque,Mórrope,0,19273.0,0,4672.0,8631.0,2162.0,1985.0,9918.0,73.0,19273,621.7,27441,885.2,46714,1506.9,2018,5,201805
3972,Concesionado,22PE5NMYB1,San Martín,Moyobamba,6036,8791.0,0,2229.0,2303.0,633.0,309.0,4064.0,8.0,14827,478.3,9546,307.9,24373,786.2,2018,5,201805
3973,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,0,36516.0,0,8801.0,13396.0,3131.0,2792.0,13970.0,108.0,36516,1177.9,42198,1361.2,78714,2539.2,2018,5,201805
3974,Concesionado,20PE02PAI1,Piura,Paita,0,55303.0,8675,8525.0,2757.0,725.0,1584.0,10952.0,25.0,55303,1784.0,33243,1072.4,88546,2856.3,2018,5,201805
3975,Concesionado,18PE36APCL1,Moquegua,Pampa Cuéllar,0,11788.0,0,2497.0,1632.0,742.0,3362.0,1905.0,70.0,11788,380.3,10208,329.3,21996,709.5,2018,5,201805
3976,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,7846.0,0,3125.0,4940.0,585.0,886.0,6188.0,74.0,7846,253.1,15798,509.6,23644,762.7,2018,5,201805
3977,Concesionado,03PE30APPR1,Apurímac,Pampamarca (Chalhuanca),0,3989.0,0,1747.0,4048.0,500.0,827.0,5510.0,42.0,3989,128.7,12674,408.8,16663,537.5,2018,5,201805
3978,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,45401.0,0,24794.0,8399.0,2618.0,2406.0,32537.0,283.0,45401,1464.5,71037,2291.5,116438,3756.1,2018,5,201805
